avg(rating),count(rating),movieId
3.73333,15,125077
2.50000,1,125079
3.00000,2,125081
4.00000,1,125083
1.91667,6,125085
3.50000,1,125087
3.00000,1,125089
3.00000,3,125091
3.33333,3,125095
2.50000,1,125101
2.33333,3,125105
2.50000,1,125107
0.50000,1,125111
3.58333,6,125113
2.66667,3,125115
3.00000,2,125117
3.50000,1,125119
3.25000,2,125125
4.06250,8,125127
1.33333,3,125129
1.00000,2,125133
1.66667,3,125135
1.00000,1,125139
2.75000,2,125141
2.50000,1,125143
2.00000,1,125147
2.37500,4,125151
2.40000,10,125155
3.00000,1,125157
0.50000,1,125159
2.00000,1,125163
3.50000,1,125165
2.75000,2,125169
1.00000,1,125171
2.87500,4,125173
2.50000,1,125177
3.00000,2,125181
3.50000,5,125183
3.40909,11,125185
4.25000,2,125189
2.58333,6,125191
2.00000,1,125195
3.00000,1,125199
3.50000,4,125203
2.65000,10,125205
3.25000,2,125207
1.00000,1,125209
4.11765,17,125211
3.33333,3,125213
3.50000,1,125215
2.11538,13,125221
1.50000,2,125223
1.50000,2,125225
2.75000,2,125227
2.50000,1,125229
2.66667,9,125231
3.37500,4,125233
3.50000,1,125235
3.30000,5,125237
3.00000,3,125241
3.00000,1,125245
3.00000,2,125247
3.50000,1,125249
4.00000,1,125253
3.25000,2,125255
3.16667,3,125257
3.50000,3,125259
3.50000,1,125261
3.00000,5,125263
3.50000,1,125265
2.50000,2,125267
3.00000,3,125269
2.66667,3,125271
3.33333,6,125273
3.50000,6,125275
3.12500,4,125277
4.25000,2,125279
3.00000,1,125281
3.00000,1,125283
3.33333,3,125285
4.33333,3,125287
3.50000,3,125289
1.00000,1,125291
3.83333,3,125293
3.00000,1,125295
2.62500,4,125297
2.25000,2,125299
2.75000,2,125301
3.00000,2,125303
3.00000,2,125305
1.00000,1,125307
1.75000,2,125309
2.40000,5,125311
3.00000,6,125313
3.50000,2,125315
2.50000,6,125321
2.91667,6,125323
3.00000,1,125325
2.50000,1,125329
3.50000,1,125335
3.25000,2,125337
3.33333,9,125339
3.25000,2,125341
3.00000,2,125345
1.87500,4,125347
2.00000,1,125349
3.00000,1,125351
3.00000,4,125353
3.25000,2,125355
2.00000,1,125357
3.50000,3,125359
3.16667,3,125363
3.00000,4,125365
2.50000,1,125367
2.50000,1,125369
5.00000,1,125371
4.00000,2,125373
3.00000,1,125375
3.25000,2,125377
3.00000,2,125379
2.75000,2,125381
1.50000,1,125383
2.00000,2,125385
2.50000,3,125387
2.75000,4,125389
2.50000,1,125397
3.00000,1,125399
4.00000,4,125401
3.25000,2,125403
3.50000,1,125405
2.50000,1,125409
2.33333,3,125411
2.37500,4,125413
2.75000,2,125415
2.50000,3,125417
1.00000,1,125419
2.50000,1,125421
2.50000,1,125425
3.00000,1,125427
1.50000,3,125429
2.00000,3,125431
2.50000,1,125433
3.00000,2,125435
2.50000,1,125437
3.00000,3,125439
3.20000,5,125441
2.00000,2,125445
4.00000,1,125447
2.50000,2,125453
2.66667,3,125455
2.83333,3,125457
4.00000,1,125461
4.00000,3,125465
2.85000,10,125467
2.50000,2,125471
3.33333,3,125473
3.25000,2,125475
2.75000,2,125477
3.00000,1,125479
3.60000,5,125481
3.50000,1,125483
3.00000,3,125485
3.00000,1,125489
2.00000,1,125493
4.00000,1,125495
1.77778,9,125497
2.00000,1,125499
1.50000,1,125501
3.00000,1,125503
3.00000,3,125505
3.33333,3,125507
1.00000,2,125509
3.00000,3,125511
3.25000,2,125513
1.00000,1,125515
3.75000,2,125517
3.40000,5,125519
2.12500,4,125521
3.00000,2,125523
2.16667,3,125525
1.00000,2,125527
2.50000,2,125529
4.00000,1,125531
3.07143,7,125533
3.08333,12,125535
3.78378,37,125537
1.50000,1,125539
3.06250,8,125541
2.77778,18,125543
3.34483,29,125545
3.16667,6,125549
2.66667,3,125555
3.00000,3,125557
1.00000,1,125559
3.00000,1,125561
2.50000,2,125563
3.69444,18,125565
2.00000,1,125567
3.22222,9,125569
3.50000,3,125571
3.00000,2,125574
3.00000,4,125583
2.50000,1,125585
3.66667,3,125587
2.50000,1,125589
3.00000,1,125591
3.50000,1,125593
2.80000,10,125596
3.80000,10,125599
3.00000,1,125601
2.50000,1,125603
3.00000,1,125605
3.00000,1,125607
3.75000,2,125609
3.00000,1,125611
3.00000,3,125613
3.75000,2,125615
3.16667,3,125617
3.62500,4,125619
2.50000,1,125621
1.83333,3,125623
3.63636,11,125628
3.29167,12,125630
4.50000,1,125632
3.25000,4,125634
3.66667,3,125636
2.50000,1,125638
3.70000,5,125640
2.00000,1,125642
2.60000,5,125644
4.00000,1,125646
0.50000,1,125648
3.00000,1,125650
3.00000,1,125652
2.83333,9,125654
3.83333,3,125656
3.87500,4,125658
2.96875,32,125661
3.80000,5,125698
3.25000,2,125700
3.83333,6,125704
3.00000,1,125768
2.50000,5,125770
2.00000,1,125774
3.00000,1,125776
3.50000,2,125780
2.80000,5,125782
3.26923,13,125786
2.00000,2,125795
3.00000,1,125833
3.75000,2,125836
3.00000,2,125840
3.50000,1,125852
3.25000,2,125854
3.50000,1,125856
3.00000,2,125858
3.50000,1,125860
3.00000,2,125862
2.50000,1,125864
2.25000,2,125866
2.83333,3,125868
3.00000,1,125870
2.00000,5,125872
2.74286,35,125874
1.00000,1,125876
2.56250,8,125878
2.50000,1,125882
2.75000,4,125884
2.25000,2,125886
2.50000,1,125888
1.50000,1,125892
2.00000,1,125894
2.45833,12,125896
3.00000,1,125898
3.33333,3,125902
2.80000,5,125904
3.53125,16,125906
3.33333,3,125908
3.50000,3,125910
3.06818,22,125912
2.80027,368,125914
2.01687,1393,125916
3.12500,28,125918
4.50000,3,125920
3.43750,8,125922
3.50000,7,125924
3.36471,85,125926
3.50000,1,125928
3.00000,3,125930
2.83333,12,125932
1.75000,2,125934
3.30000,15,125936
3.14286,7,125938
2.33333,3,125940
3.00000,4,125942
2.50000,1,125944
3.58333,6,125946
2.50000,1,125948
3.42857,7,125950
3.75000,10,125952
2.50000,2,125954
3.25000,2,125956
3.44444,18,125958
2.71429,7,125960
3.12500,4,125962
2.50000,1,125964
2.82258,31,125966
3.75000,6,125968
3.38851,148,125970
3.37838,111,125972
3.42473,93,125974
3.33333,6,125976
2.50000,3,125978
2.75000,4,125980
3.12500,8,125982
2.75000,2,125984
2.90000,10,125986
3.00000,2,125988
2.50000,1,125990
3.16667,3,125992
2.50000,1,125994
2.83333,9,125996
3.71429,7,125998
3.33333,3,126000
2.50000,1,126002
2.50000,1,126004
2.35000,10,126006
3.72222,45,126008
3.50000,4,126010
2.25000,4,126012
2.50000,1,126014
2.97500,20,126016
2.68750,8,126018
2.88095,21,126020
3.25000,6,126022
2.87500,4,126024
1.33333,3,126026
3.60000,5,126028
3.12500,4,126030
2.50000,3,126032
3.25000,2,126034
2.61905,21,126036
1.66667,3,126038
2.66667,3,126040
2.95455,11,126042
2.25000,4,126044
3.64286,7,126046
3.63889,18,126048
3.30000,10,126050
3.25000,2,126052
3.25000,2,126054
2.50000,5,126056
2.85714,7,126058
4.16667,3,126060
3.25000,2,126062
3.56250,8,126064
3.88889,18,126066
3.16667,6,126068
2.44444,9,126070
3.35714,35,126072
3.50000,17,126074
3.27273,11,126076
3.00000,1,126078
2.40000,5,126080
4.00000,4,126082
3.26087,46,126084
3.72500,20,126086
2.50000,23,126088
3.96476,227,126090
2.50000,2,126092
2.66667,3,126094
3.83333,6,126096
2.70000,5,126098
3.66667,3,126100
3.00000,1,126102
3.50000,3,126104
3.93373,83,126106
3.70000,5,126108
3.22727,11,126110
2.50000,1,126112
3.80000,10,126120
2.66667,3,126122
2.50000,2,126124
1.50000,1,126126
1.00000,1,126128
2.25000,2,126130
2.50000,2,126132
2.91667,6,126134
1.75000,2,126136
2.38889,9,126138
3.37500,4,126140
3.31250,8,126142
2.25000,2,126144
3.00000,4,126146
3.00000,2,126148
2.33333,3,126150
1.50000,2,126152
1.83333,3,126154
2.37500,4,126156
2.40000,5,126158
3.13636,11,126160
1.50000,1,126162
2.16667,3,126164
1.83333,3,126166
2.66667,6,126168
1.00000,1,126170
2.00000,1,126172
2.25000,2,126174
1.50000,1,126176
1.87500,4,126178
1.50000,1,126180
1.50000,1,126182
2.25000,2,126184
1.50000,1,126186
2.75000,4,126188
1.50000,1,126190
2.25000,2,126208
1.50000,2,126210
2.00000,2,126212
4.00000,1,126217
2.75000,6,126219
3.00000,1,126221
3.00000,3,126225
2.75000,2,126227
2.70000,5,126229
1.00000,2,126233
3.00000,2,126235
3.00000,2,126237
3.00000,2,126239
3.00000,2,126243
3.88889,9,126245
2.75000,2,126247
1.50000,1,126249
2.94444,9,126251
2.00000,1,126283
2.50000,2,126286
2.00000,1,126290
2.00000,3,126296
3.25000,2,126300
2.00000,1,126305
2.50000,1,126309
3.00000,1,126322
2.00000,1,126325
2.00000,1,126331
2.50000,1,126333
0.50000,1,126335
3.00000,3,126385
3.40000,5,126387
3.50000,1,126389
2.33929,28,126393
3.81250,8,126395
3.71429,7,126397
2.70000,5,126399
2.66667,3,126401
2.00000,4,126403
1.94231,26,126405
2.83333,3,126407
3.60000,5,126409
3.50000,4,126412
3.86364,11,126414
3.50000,1,126416
2.05000,20,126418
2.22857,35,126420
2.62500,4,126422
1.87500,4,126424
3.89070,215,126426
3.50000,1,126428
3.97809,502,126430
3.50000,10,126432
3.42857,7,126434
3.25000,2,126436
3.00000,1,126438
3.09375,64,126482
2.60526,19,126510
2.00000,1,126544
3.33333,18,126546
3.35829,808,126548
2.76087,23,126550
2.33333,3,126552
2.00000,6,126554
3.57143,7,126558
3.25000,4,126560
2.40909,22,126562
3.00000,2,126571
2.25000,2,126573
2.50847,59,126575
2.50000,9,126577
3.05000,10,126579
3.00000,1,126582
3.38298,47,126584
3.83333,3,126586
2.25000,2,126588
3.83333,6,126591
3.30000,5,126593
3.12500,20,126595
3.75000,4,126597
3.51563,160,126599
1.00000,4,126693
2.50000,1,126719
3.50000,1,126721
3.00000,7,126723
3.00000,2,126725
2.66667,6,126727
2.00000,3,126729
2.80000,5,126731
2.67857,28,126733
3.00000,11,126735
2.66667,3,126737
2.37500,8,126739
2.08333,6,126741
3.03846,13,126743
3.25000,2,126745
2.50000,5,126747
2.55556,18,126749
2.50000,6,126751
3.30000,5,126753
3.25000,2,126761
1.50000,1,126763
3.50000,1,126765
3.28571,7,126767
2.62500,4,126769
3.00000,2,126771
3.83333,3,126773
3.10345,29,126775
2.12500,4,126777
3.25000,2,126779
3.64286,7,126781
2.80000,5,126783
2.57143,7,126785
3.75000,2,126787
3.56250,8,126789
3.14286,7,126791
3.00000,4,126793
3.50000,7,126795
2.25000,6,126797
3.37500,8,126799
3.57143,7,126801
3.53846,13,126803
4.00000,1,126805
3.37500,4,126807
2.66667,3,126809
3.50000,2,126815
2.91667,6,126917
3.71429,28,126919
3.08730,63,126921
3.08333,6,126923
3.00000,1,126925
3.67308,26,126927
3.60000,35,126929
3.70000,5,126931
3.37500,20,126933
3.56250,8,126935
3.05556,9,126937
3.50000,4,126939
2.70000,5,126941
2.08333,6,126943
3.83333,3,126945
4.12500,8,126947
3.25000,6,126949
3.34211,19,126951
3.27778,9,126953
3.37500,4,126955
3.50000,2,126957
3.42857,7,126959
3.83333,3,126961
3.37500,12,126963
2.50000,1,126965
4.16667,6,126967
3.50000,1,126969
2.80000,5,126971
2.00000,1,126973
3.50000,13,126975
3.64286,7,126977
4.00000,2,126979
2.50000,1,126981
3.75000,12,126983
2.66667,3,126985
3.85294,17,126987
3.00000,2,126989
3.50000,1,126991
3.50000,1,126993
3.00000,1,126995
3.50000,1,126997
2.00000,1,126999
2.00000,1,127001
3.83333,3,127003
4.12500,4,127005
3.75000,2,127007
2.75000,2,127009
2.75000,2,127011
3.00000,5,127013
3.00000,4,127015
3.00000,2,127017
3.18750,8,127019
3.44048,42,127021
3.63043,23,127023
2.75000,4,127025
1.41667,6,127027
2.33333,3,127029
3.00000,1,127031
3.40000,5,127033
3.16667,3,127035
3.16667,3,127038
3.46479,71,127040
3.58772,57,127042
3.52000,50,127044
3.33333,6,127046
0.50000,1,127048
3.50000,5,127050
4.15264,416,127052
2.87500,16,127054
3.70000,5,127056
3.00000,2,127058
3.00000,1,127060
2.92857,7,127062
3.20000,5,127064
3.39583,24,127066
1.35714,7,127068
2.75000,2,127070
3.83333,3,127072
1.00000,1,127074
3.10000,10,127076
0.50000,1,127078
1.50000,1,127080
3.33333,12,127082
3.52000,50,127084
4.25000,2,127086
3.02381,42,127088
2.28571,21,127090
1.00000,1,127092
4.12500,8,127094
3.26316,589,127096
3.95472,1281,127098
3.50000,1,127100
2.72222,9,127102
3.78377,1140,127108
2.75926,54,127110
3.06452,31,127112
3.71471,333,127114
3.41943,211,127116
2.85000,20,127118
2.90909,33,127120
2.90000,20,127122
3.33036,56,127124
3.25000,6,127126
3.37719,114,127128
3.44606,241,127130
2.87500,20,127132
3.24016,127,127134
3.18584,226,127136
2.76923,26,127138
3.36652,221,127140
3.83333,3,127142
3.27451,51,127144
3.59600,250,127146
3.55882,51,127148
3.57143,7,127150
3.88273,857,127152
3.86000,25,127154
3.59375,32,127156
3.43617,47,127158
3.50000,1,127160
4.00000,1,127162
3.74336,113,127164
0.50000,1,127166
2.50000,1,127168
3.50000,1,127170
3.60000,5,127172
3.66667,3,127174
2.00000,3,127176
3.59259,162,127178
4.08046,87,127180
2.82813,32,127182
3.16000,25,127184
3.64035,57,127186
3.41772,79,127188
3.04630,54,127192
2.83824,34,127194
3.57366,224,127196
3.65848,814,127198
2.89744,39,127200
3.87007,1597,127202
3.10593,118,127204
3.46789,109,127206
2.91892,74,127208
3.44444,9,127210
3.51961,204,127212
2.50000,8,127214
2.75000,32,127216
3.04167,144,127218
3.50000,6,127220
3.66667,3,127222
3.44444,9,127224
3.70000,35,127226
3.80000,5,127228
4.00000,1,127230
3.00000,8,127232
3.27778,18,127234
2.50000,3,127236
3.50000,2,127238
2.00000,2,127240
3.00000,1,127242
3.62500,8,127244
3.00000,1,127246
3.75000,4,127248
1.50000,1,127250
2.66667,3,127252
2.75000,4,127254
3.75000,12,127256
3.25000,2,127258
3.37500,12,127260
3.75000,2,127262
3.50000,2,127264
3.59524,21,127266
3.50000,1,127268
3.00000,2,127270
2.50000,2,127272
2.75000,4,127274
2.37500,8,127276
3.50000,5,127278
2.25000,2,127280
2.25000,2,127282
2.75000,2,127284
2.00000,1,127286
3.65625,16,127288
3.16667,3,127290
2.10000,5,127292
3.83871,31,127294
2.00000,4,127296
3.62102,157,127298
2.58333,18,127300
2.40000,10,127302
2.84483,29,127305
3.25000,10,127307
3.43750,24,127309
3.37500,32,127311
3.38889,9,127313
2.65000,50,127315
2.50000,1,127317
3.16279,172,127319
2.80723,83,127321
2.54819,83,127323
2.50000,1,127325
0.50000,1,127327
3.00000,1,127331
1.83333,3,127333
2.75000,2,127335
3.00000,1,127339
2.50000,1,127341
5.00000,1,127345
3.25000,2,127371
3.31750,200,127390
2.56250,8,127419
3.50000,2,127433
3.82031,64,127441
3.50000,6,127443
3.50000,6,127445
3.00000,1,127447
2.50000,3,127449
3.50000,6,127451
2.50000,3,127453
2.80000,5,127455
3.50000,4,127484
3.00000,1,127494
2.25000,2,127496
3.25000,2,127498
3.16304,92,127565
3.25000,4,127567
1.00000,1,127569
3.00000,1,127571
3.50000,1,127573
4.00000,3,127575
3.00000,1,127577
3.41667,6,127579
3.16667,3,127581
3.68421,19,127583
2.71429,14,127585
4.00000,1,127587
2.00000,1,127590
2.57143,7,127600
2.00000,1,127604
3.83333,6,127606
3.83333,3,127608
3.72727,11,127610
2.50000,1,127620
2.00000,1,127622
3.00000,2,127626
1.33333,3,127628
1.78571,7,127630
3.33333,3,127632
2.00000,2,127634
2.50000,1,127636
2.00000,1,127642
3.00000,1,127646
2.62500,4,127650
3.55556,9,127652
3.00000,4,127654
2.75000,4,127656
2.37500,16,127658
3.00000,1,127660
3.50000,4,127665
3.00000,1,127667
3.00000,1,127669
3.00000,2,127673
3.50000,1,127675
3.00000,1,127677
3.00000,1,127679
2.50000,1,127681
2.25000,2,127690
3.12500,4,127692
3.66667,3,127695
3.25000,2,127699
3.00000,9,127701
2.50000,1,127703
3.00000,1,127705
2.50000,1,127709
2.50000,1,127713
2.00000,4,127715
1.00000,1,127721
3.45833,24,127724
1.90000,5,127726
3.12500,4,127728
3.40000,5,127831
2.87500,8,127833
3.33333,3,127837
2.50000,1,127839
4.16667,3,127843
3.50000,2,127857
3.33333,6,127859
3.32143,14,127861
2.50000,3,127863
2.16667,3,127865
2.59091,11,127867
0.50000,1,127869
2.00000,4,127873
3.25000,2,127875
3.16667,3,127877
3.66667,12,127879
3.16667,3,127881
3.50000,2,127957
2.94643,28,127974
4.04167,12,127987
0.50000,1,127989
3.87500,4,127991
3.54545,11,127993
3.12500,4,127995
3.50000,1,127997
4.00000,4,127999
3.81250,8,128001
3.55556,9,128003
3.25000,6,128005
3.16667,6,128007
3.00000,6,128009
3.00000,1,128013
2.50000,1,128015
3.00000,1,128017
2.50000,1,128019
3.00000,1,128021
1.83333,3,128023
4.25000,2,128025
3.00000,1,128027
2.60000,10,128029
3.50000,2,128031
3.50000,1,128033
2.75000,2,128035
2.50000,1,128039
2.75000,2,128041
3.00000,1,128049
2.00000,1,128057
2.50000,1,128065
3.33333,3,128067
3.00000,3,128071
3.50000,2,128075
3.00000,2,128077
3.50000,2,128081
3.50000,2,128083
3.00000,2,128085
3.50000,3,128087
3.73585,53,128089
3.50000,19,128091
3.62821,39,128093
3.40000,5,128095
3.70833,12,128097
3.86957,69,128099
4.00000,2,128101
3.25000,2,128105
2.16667,3,128109
2.75000,2,128113
3.50000,1,128127
2.66667,3,128129
3.25000,2,128139
2.62500,12,128141
2.50000,2,128143
2.53333,15,128149
3.60000,15,128151
2.88889,9,128153
2.00000,1,128155
2.75000,4,128157
2.50000,1,128161
4.50000,1,128163
3.02941,17,128165
2.30769,13,128167
2.29167,24,128169
2.06250,8,128171
2.55556,9,128173
0.50000,2,128175
0.66667,3,128177
3.50000,4,128179
2.42857,7,128181
2.25000,2,128183
3.83333,6,128187
2.00000,2,128189
3.16667,3,128193
4.00000,1,128195
2.16667,3,128197
3.37500,4,128199
1.66667,3,128201
1.00000,1,128203
4.00000,1,128205
2.50000,1,128209
2.50000,2,128213
2.76923,13,128215
3.75000,2,128219
4.00000,2,128221
4.00000,1,128223
2.83333,6,128227
3.50000,1,128229
3.83333,3,128231
3.00000,1,128233
3.86364,11,128235
3.00000,1,128237
3.00000,1,128239
0.50000,1,128241
3.41667,6,128243
1.50000,1,128245
3.25000,2,128249
3.14286,14,128251
2.00000,1,128253
2.50000,8,128255
2.50000,1,128257
3.50000,1,128259
3.00000,3,128263
3.50000,1,128265
3.22222,9,128267
1.66667,3,128269
3.00000,2,128273
4.00000,2,128275
3.50000,2,128279
3.50000,1,128281
3.33333,6,128283
3.50000,2,128287
1.50000,1,128289
3.00000,3,128291
1.87500,4,128297
3.00000,1,128299
3.00000,3,128301
1.00000,1,128303
2.00000,2,128305
3.00000,2,128308
4.12500,4,128316
3.00000,11,128318
3.75000,58,128320
3.64286,7,128322
2.91667,12,128324
3.60000,5,128327
2.83333,3,128356
3.04545,11,128358
3.85161,5297,128360
2.37500,4,128362
3.51064,47,128366
2.70000,5,128369
0.50000,1,128371
2.75000,2,128379
3.00000,1,128381
3.00000,1,128383
2.50000,1,128385
3.00000,1,128387
3.00000,1,128389
2.50000,1,128391
3.25000,2,128393
3.50000,2,128395
2.00000,1,128397
2.50000,1,128399
2.00000,1,128401
2.00000,1,128403
3.17857,14,128425
2.25000,2,128427
3.02381,21,128429
3.50000,1,128433
3.50000,1,128435
4.00000,1,128437
3.50000,9,128439
3.16667,12,128441
2.50000,2,128443
3.50000,2,128445
2.96154,13,128447
2.00000,1,128470
2.00000,1,128476
3.29310,29,128478
4.00000,1,128480
3.00000,1,128482
2.97534,223,128488
2.75000,2,128490
2.00000,2,128504
3.75000,14,128506
4.07143,14,128508
3.76190,21,128510
3.19800,750,128512
3.00000,3,128514
3.83333,3,128516
3.07143,21,128518
3.34605,380,128520
3.25000,2,128522
3.50000,1,128528
2.50000,1,128530
3.64286,7,128534
3.12500,12,128536
3.26923,13,128538
3.12963,27,128540
3.04762,84,128542
2.92857,14,128544
3.00000,2,128546
2.96429,14,128548
2.65000,10,128550
2.40000,10,128552
3.18750,8,128554
2.50000,9,128556
2.60000,10,128558
2.18750,8,128560
2.31250,8,128562
2.20000,5,128564
2.12500,4,128566
2.50000,1,128568
3.00000,1,128570
3.00000,4,128572
3.50000,2,128574
2.75000,4,128576
2.95000,10,128578
2.50000,4,128580
2.50000,5,128582
1.87500,4,128586
1.91667,6,128588
1.50000,3,128590
2.57426,101,128592
3.39130,69,128594
3.00000,1,128596
1.00000,1,128598
3.16667,21,128600
2.50000,1,128601
3.08209,134,128604
3.47085,223,128606
2.40000,25,128608
3.58333,24,128610
3.33333,6,128612
2.11111,9,128614
3.62500,4,128616
3.21429,7,128618
3.81250,480,128620
3.95652,23,128622
1.62500,8,128624
3.77500,20,128626
3.00000,2,128628
1.00000,1,128630
2.46491,57,128632
3.33333,3,128634
1.60000,5,128642
2.88889,18,128648
2.66667,3,128656
4.50000,1,128661
0.50000,1,128665
2.75000,2,128667
2.50000,3,128669
3.60268,112,128671
1.50000,5,128673
2.62500,4,128675
2.00000,4,128677
3.65556,45,128679
3.00000,2,128681
3.75000,20,128684
3.00000,1,128686
3.50000,1,128688
2.83333,6,128690
3.50000,1,128693
3.40000,50,128695
3.50000,2,128697
2.25000,2,128701
4.00000,1,128703
2.75000,2,128705
3.00000,4,128711
5.00000,1,128713
3.86364,11,128715
3.25000,2,128717
2.00000,3,128719
3.50000,1,128721
3.43750,16,128723
3.60000,10,128725
2.42857,14,128727
3.00000,1,128732
3.25000,2,128734
3.45283,53,128736
3.41667,6,128738
3.50000,2,128740
3.16667,3,128750
4.00000,1,128752
3.00000,1,128754
3.00000,1,128756
3.25000,2,128758
3.12500,4,128762
3.00000,1,128764
3.75000,2,128766
3.00000,1,128768
2.50000,1,128770
3.50000,1,128774
3.50000,3,128776
3.50000,1,128782
2.50000,1,128784
3.00000,1,128786
3.50000,4,128788
3.50000,2,128792
3.00000,2,128796
3.33333,3,128800
2.50000,1,128804
0.50000,1,128810
3.41176,17,128812
2.50000,1,128816
2.50000,1,128820
3.00000,1,128826
3.72222,18,128830
3.36747,83,128832
3.28571,7,128834
3.70000,5,128836
3.24516,981,128838
3.00000,2,128840
2.19118,34,128842
3.57143,14,128844
3.72368,38,128846
3.25000,2,128848
2.00000,1,128850
3.58442,77,128852
3.79032,31,128854
1.00000,1,128856
3.00000,1,128858
4.00000,1,128860
4.02500,20,128862
0.50000,1,128864
3.96875,16,128868
3.75000,2,128870
3.75000,14,128872
4.37500,4,128874
3.90000,10,128876
3.04545,11,128878
3.87500,4,128882
3.75000,2,128884
3.50000,3,128886
1.25000,2,128888
3.00000,1,128896
2.94444,18,128898
4.25000,2,128900
2.80000,5,128902
3.00000,1,128904
3.45000,10,128906
3.69697,33,128908
3.50000,2,128910
3.64103,39,128912
3.50000,33,128914
2.50000,1,128916
3.66667,24,128918
1.50000,1,128920
3.05882,17,128922
3.66667,18,128924
1.50000,1,128928
1.62500,8,128930
4.00000,1,128936
3.00000,1,128940
3.00000,1,128942
2.63596,114,128944
3.00000,1,128946
2.87500,4,128948
3.25000,4,128950
2.68750,8,128952
2.83333,9,128954
3.00000,1,128958
2.40000,5,128960
2.50000,2,128964
1.77778,9,128966
3.17544,114,128968
3.06250,8,128971
4.00000,1,128973
2.60588,340,128975
2.50000,1,128977
3.72581,31,128981
3.50000,1,128983
2.50000,2,128985
2.88889,9,128987
3.53846,13,128989
3.40625,32,128991
2.50000,1,128995
3.25000,4,128997
1.50000,1,129001
3.00000,1,129003
3.35000,10,129005
3.83333,15,129009
3.82075,53,129011
3.64545,55,129013
2.00000,2,129015
1.87500,4,129017
3.25000,6,129021
2.11538,26,129030
3.88406,69,129032
3.66667,3,129034
3.75000,2,129036
3.83333,3,129042
1.83333,6,129044
2.62500,4,129046
3.50000,1,129048
2.50000,1,129050
2.10000,5,129054
2.75000,2,129056
1.83333,3,129058
1.50000,2,129060
2.50000,1,129062
3.12500,4,129064
3.25000,4,129066
3.50000,1,129068
2.00000,2,129072
4.25000,2,129076
3.19643,28,129078
1.50000,2,129080
3.50000,8,129183
3.50000,1,129185
2.00000,1,129187
3.50000,16,129189
3.70000,10,129191
3.50000,2,129193
3.08333,6,129195
5.00000,1,129197
3.26471,17,129199
2.00000,2,129201
1.00000,1,129203
3.00000,1,129205
1.00000,1,129215
3.16667,3,129219
2.50000,1,129221
5.00000,1,129223
3.00000,1,129225
3.61111,9,129227
2.79630,27,129229
2.75000,2,129231
2.97222,18,129233
3.50000,3,129235
2.50000,1,129237
2.37500,4,129239
3.36957,23,129241
3.40909,11,129243
3.20455,22,129245
3.83333,6,129248
2.20000,40,129250
2.50000,2,129256
2.50000,1,129264
3.25000,4,129268
3.50000,1,129270
3.00000,2,129272
3.07143,7,129274
3.00000,1,129276
2.83333,12,129285
4.00000,1,129289
3.25000,2,129291
3.50000,2,129293
4.25000,2,129295
2.96667,15,129299
3.33333,3,129301
3.50000,2,129303
2.83333,6,129305
3.16667,3,129307
3.40000,5,129309
3.50000,1,129311
3.65686,51,129313
2.85714,7,129317
3.00000,1,129321
2.00000,1,129325
2.00000,1,129329
2.50000,1,129331
2.68750,8,129333
3.83333,3,129335
3.67500,20,129337
3.75000,12,129340
4.16667,9,129342
4.50000,1,129344
2.35000,10,129346
3.10000,5,129348
2.40000,15,129350
4.25000,2,129352
3.49584,1921,129354
3.22727,22,129358
4.50000,2,129360
3.81250,64,129362
3.22500,20,129364
3.07143,7,129366
2.66667,3,129368
2.90291,206,129370
2.65323,62,129372
3.00000,1,129374
2.25000,4,129376
3.50000,4,129378
3.75000,2,129382
2.00000,1,129384
2.83333,3,129386
3.33333,3,129389
3.00000,1,129391
3.00000,1,129393
3.25000,4,129395
3.17442,43,129397
3.53846,26,129399
3.19355,31,129401
1.50000,3,129403
3.00000,6,129405
3.50000,2,129407
3.75000,2,129409
3.50000,1,129411
3.50000,2,129413
3.28571,7,129415
3.00000,2,129417
1.83333,3,129419
4.50000,1,129421
0.50000,1,129423
3.30000,10,129425
3.40943,265,129428
3.00000,1,129430
2.66667,3,129432
3.00000,1,129435
3.73214,28,129437
0.50000,1,129439
2.00000,2,129441
2.50000,2,129445
2.50000,3,129447
2.25000,2,129449
3.10000,10,129451
2.90000,5,129454
0.50000,1,129456
2.00000,1,129458
2.83333,3,129460
3.50000,1,129464
2.00000,1,129466
3.00000,1,129470
3.50000,1,129472
2.46154,13,129474
3.50000,4,129476
5.00000,1,129478
3.16667,3,129480
2.50000,2,129484
2.50000,1,129486
3.00000,2,129488
2.96154,26,129490
2.50000,1,129500
2.25000,2,129502
3.00000,1,129506
2.16667,6,129510
2.50000,3,129512
3.97921,529,129514
2.62500,4,129516
4.33333,3,129518
4.16667,3,129520
3.62500,4,129522
3.00000,3,129524
3.25000,4,129526
3.50000,3,129528
4.75000,2,129530
2.70000,5,129532
3.07143,7,129534
3.00000,3,129536
3.25000,4,129555
3.50000,2,129640
3.50000,14,129644
2.83333,9,129646
3.00000,1,129651
2.33333,3,129653
2.75543,92,129657
3.81053,285,129659
2.00000,1,129661
3.75000,4,129667
3.57143,21,129669
3.00000,2,129671
2.00000,2,129673
3.31250,16,129675
3.00000,2,129679
3.00000,1,129683
2.33333,3,129687
3.00000,1,129689
2.50000,1,129691
1.75000,2,129699
1.50000,8,129701
3.00000,1,129703
2.92857,7,129705
2.59115,192,129707
3.50000,2,129709
3.16667,3,129711
3.90476,42,129713
